"Systems approaches to understanding the relationships between genotype, signaling, and therapeutic efficacy"	Project	1		"'The promise of precision medicine for cancer is a personalized therapeutic strategy based on the molecular features of an individual’s tumor. This concept is most effectively demonstrated by the successes in targeting oncogenic kinases with small molecules or antibody inhibitors. But while successes have garnered significant attention in recent years, precision medicine has not made an impact for the vast majority of cancer patients. The high profile successes associated with inhibitors of kinases such as ABL, EGFR, ALK, and B-RAF bring to the forefront the major disappointment associated with efforts to establish precision medicine for cancers expressing mutant K-RAS. K-RAS mutations occur in 15% of all cancers, but are significantly enriched in three of the four most deadly forms: lung, colorectal, and pancreatic. Importantly, KRAS mutations are associated with resistance to conventional and targeted therapies, most notably therapies targeting the epidermal growth factor receptor. As such, three decades after the initial identification of KRAS mutations in human cancers, prospective knowledge of K-RAS mutation state in a given cancer is useful largely only for its ability to predict negative response to therapy. The major shortfall of the precision medicine movement is the lack of direct inhibitors for specific oncogenic events, such as K-RAS mutation. The alternative to direct inhibition of an activated oncoprotein is to target downstream pathways, but this requires an absolute understanding of contextual cues that influence oncogenic effector signaling. Lack of depth in our understanding of the relationship between genotype, network signaling state, and therapeutic response leads to ineffective precision medicine. With its focus on network-level biology and its ability to uncover molecular mechanisms through computational analysis, systems biology provides a means to overcome this lack of understanding. This project is designed to take advantage of the broad array of expertise within our research community in order to make precision medicine a realistic goal for patients with K-RAS mutant cancer.'"
Precision lung cancer therapy design through multiplexed adapter measurement	Project	1		"'Combination therapy holds considerable promise for overcoming intrinsic and acquired resistance to targeted therapies but will rely on our ability to precisely identify the best drug combination for particular tumors. While immense focus exists on using genomic information to direct therapeutic strategies, many resistance mechanisms do not rely on genetic changes and, in fact, can arise from entirely tumor-extrinsic factors within the microenvironment. For example, although the receptor tyrosine kinase (RTK) AXL is widely implicated in resistance to targeted therapies such as those directed against EGFR, its regulation by phosphatidylserine, as opposed to mutation, amplification or autocrine ligand, make identifying the tumors that will respond to AXL-targeted therapy especially challenging.\n\nWe propose to study both downstream and receptor-proximal signaling during bypass resistance mediated by AXL, and then across a wider panel of RTKs. Integrating these measurements with quantitative modeling will identify the connectivity between receptors, interacting adapters, and downstream signaling events, thereby defining the essential set of signaling network changes required for tumor cell survival in response to targeted therapeutics. We will then apply this understanding by measuring RTK-adapter interaction using proximity ligation to predict the RTKs driving bypass resistance and test these predictions in a panel of patient-derived xenograft tumors.\n\nThis work will considerably improve our ability to identify effective drug combinations by (a) developing a mechanism-based assay for identifying which among many RTKs tumor cells are relying upon for survival, (b) improving our basic understanding of exactly how network-level bypass resistance arises due to activation of non-targeted RTKs both at the receptor-proximal and downstream signaling layer, and (c) expanding our understanding of the RTK AXL with links to resistance, tumor spread, and immune avoidance.'"
An Integrated Systems Approach for Incompletely Penetrant Onco-phenotypes	Project	1		"'Perturbation of cancer cells often leads to heterogeneous outcomes, in that most cells exhibit a dominant phenotype, but the rest appear resistant or hypersensitive to the perturbation. If the penetrance of such a phenotype is heritably incomplete, then it becomes extremely difficult to decipher the upstream molecular events that heterogenize the population and cause response variability. By combining quantitative measurements with dynamical models, systems approaches should be useful if provided with a core network of important biomolecules. The daunting hurdle lies in identifying phenotype-relevant regulatory heterogeneities that define the network for penetrance at the single-cell level. Our proposal seeks to exploit a new approach, called stochastic frequency matching (SFM), for elaborating the molecular networks upstream of incompletely penetrant phenotypes. SFM identifies and parameterizes single-cell heterogeneities—which emerge after a uniform perturbation but before the appearance of a variable phenotype—to hone in on regulatory states corresponding to future penetrance. For an onco-phenotype incompletely triggered by ErbB receptor tyrosine kinase signaling in 3D cultured breast epithelia, we implemented SFM using microarrays to uncover a network of critical nucleocytoplasmic regulators. The goals of this proposal are to apply systems approaches to the ErbB nucleocytoplasmic network and adapt SFM more broadly to RNA sequencing of breast cancer patients with ErbB amplification. Based on our provisional SFM results, we hypothesize that ErbB signaling heterogeneously reconfigures the nucleocytoplasmic shuttling state of cells to determine incomplete penetrance of the onco-phenotype. The aims are to: 1) Identify network-level mechanisms for the incompletely penetrant ErbB1:ErbB2 phenotype. 2) Determine whether drivers of incomplete penetrance in 3D define shuttling states in human cancers and promote ErbB2-driven mammary tumors in mice. 3) Sequence and parameterize regulatory-state heterogeneity in HER2+ breast cancers to assemble patient-specific network models of shuttling variability and sensitivity. Drivers of incomplete penetrance are important for understanding transitions during tumor initiation-progression and for developing therapeutic interventions with more reliable patient outcomes. SFM gives the Cancer Systems Biology Consortium a means to identify driver networks in a comprehensive and hypothesis-driven way.'"
Phenotype Transitions in Small Cell Lung Cancer - CA215845	Project	1		"'The goal of our U01 project to develop rational systems approaches to treat cancer. Small-cell lung cancer (SCLC) is arguably the most aggressive form of lung cancer, and while modern treatment strategies are initially highly effective, tumors quickly relapse, resistant to further therapies. We seek to decode the gene-regulatory processes that underlie SCLC’s phenotypic response to treatment, and develop clinically viable strategies to reprogram those circuits, while keeping cells locked into drug-sensitive states. Our major driving questions are: How does SCLC heterogeneity contribute dynamic adaptation to treatment? What regulatory mechanisms govern this response, and how are they coordinated? How can these regulatory mechanisms be manipulated to drive SCLC cells toward therapeutically desirable phenotypes? What molecular species can be targeted therapeutically to affect these mechanisms? To this end we will integrate bioinformatics, mathematical modeling, and experimentation to provide a systems-level understanding of SCLC drug response and optimal treatment strategies.'"
Model-based Prediction of Redox-Modulated Responses to Cancer Treatments	Project	1		"'The goal of our U01 project is to advance precision medicine through consideration of cancer redox metabolism when predicting patient-specific responses to therapies. While the arsenal of approaches to selectively killing cancer cells is increasing, the majority of treatments rely on redox alterations of tumor cells and their microenvironment through chemotherapy, radiation, or some combination thereof. Compared to other cancers, the treatment options available for Head and Neck Squamous Cell Cancer (HNSCC) patients are particularly limited with only one targeted therapy currently approved by FDA for treatment; therefore, there is a need for new therapeutic strategies and methods to enable systematic/predictive selection of patients for treatment with targeted agents.\n\nSpecifically, we hypothesize that the response to a new class of redox-based chemotherapeutics can be predicted and enhanced by identifying specific metabolic network features contributing to the NAD(P)+/NAD(P)H redox balance and overall levels associated with the specific mechanism of action. We will be investigating the NAD(P)H-driven responses to the quinone-based chemotherapeutics, beta-lapachone (ß-Lap) and isobutyl-deoxynyboquinone (IB-DNQ) in laboratory models and clinical specimens of HNSCC. This project will require integration and expansion of our prior successful models of drug bioactivation networks and redox metabolic systems in a comprehensive systems-level approach to improve understanding and enhance prediction of phenotype-specific responses to chemotherapeutic strategies. Development and validation of predictive models of β-Lap or IB-DBQ lethality in HNSCC cell lines will rely upon novel genome-wide metabolomics approaches to identify key enzymatic contributors to NAD(P)H levels required for driving drug metabolism and DNA lesion repair. The predictive capabilities of our computational models will be enhanced by accounting for metabolic diversity across HNSCC tumors and RNAi manipulation of enzyme levels to extract predictive proteomic/metabolic signatures associated with quinone redox cycling. Finally, the model-based predictions of therapeutic outcomes will be tested with HNSCC clinical specimens via ex vivo assays and targeted metabolic profiling. We anticipate that our multi-disciplinary project – relying on a team of investigators in pharmacology, oncology, redox biology, mass spectrometry, and computational modeling – will identify metabolic regulatory features applicable to the treatment of other cancers by molecular or systemic chemotherapies.'"
Quantifying Multiscale Competitive Landscapes of Clonal Diversity in Glioblastoma	Project	1		"'Glioblastoma (GBM) exhibits profound intratumoral molecular heterogeneity that contributes to treatment resistance and poor survival. Specifically, each tumor comprises multiple molecularly-distinct subpopulations with different treatment sensitivities. This heterogeneity not only portends the pre-existence of resistant molecular subpopulations, but also the communications between neighboring subpopulations that further modulate tumorigenicity and resistance. In fact, a minority tumor subpopulation with EGFRvIII mutation has been shown to potentiate a majority subpopulation with wild-type EGFR to increase tumor growth, cell survival, and drug resistance. This type of cooperativity presents clear implications for improving GBM treatment. Yet compared to other tumor types, the interactions in GBM remain critically understudied.\n\nA significant barrier to studying the interactions between molecularly-distinct subpopulations is the challenge of tissue sampling in GBM. In particular, contrast-enhanced MRI (CE-MRI) routinely guides surgical biopsy and resection of the MRI enhancing core, but fails to address the diverse subpopulations of the surrounding non-enhancing parenchyma (so called “brain around tumor” or BAT). These unresected residual subpopulations in BAT represent the main contributors to tumor recurrence, which can exhibit different therapeutic targets (and interactions) compared with enhancing biopsies. To address the limitations of tissue sampling, imaging techniques can help quantitatively characterize tumors in their entirety, including unresected BAT regions. Our group has used multi-parametric MRI and image-guided biopsies to develop and validate machine-learning (ML) models of intratumoral genomic heterogeneity, with particular focus on the BAT zone.\n\nIn Aim 1, will we collect and molecularly profile a large set of image-recorded stereotactic biopsies in primary GBM patients to quantify the diversity of molecularly-distinct subpopulations, as well as their phenotypic niches, throughout the BAT zone. We will assess local heterogeneity at the biopsy level and also co-localize regional patterns and rates of recurrence on serial MRI. In Aim 2, we will use these biopsies and spatially matched MRI metrics to refine our existing ML predictive models. We will use these ML models to co-localize spatial patterns of molecularly-distinct subpopulations (and their phenotypic niches) to quantify their risk of regional recurrence. In Aim 3, we will functionally validate the subpopulation interactions observed in Aims 1 and 2 using patient derived xenograft (PDX) models. We will also validate these interactions in human GBM using a subset of spatially matched biopsies from primary and recurrent tumors in the same patients.\n\nThis proposal leverages our unique expertise in image-guided tissue analysis and MRI-based computational modeling to study the diversity of molecularly-distinct subpopulations and the evolving competitive landscapes in human GBM. This work will help risk stratify patients in future targeted clinical drug trials and should also facilitate new strategies (e.g., adaptive therapy) to exploit subpopulation co-dependency for therapeutic benefit.'"
A plasticity and reprogramming paradigm for therapy resistance at the single cell level	Project	1		"'Targeted therapies in melanoma have shown enormous promise in the sense that they can show dramatic reductions in tumor burden, with melanoma being a particularly stark example. However, this promise has failed to be fully realized because of the emergence of resistant tumor cells, which repopulate the tumor and are subsequently difficult or impossible to treat effectively. Typically, scientists have thought of therapy resistance as having genetic origins, with rare mutant tumor cells surviving therapy because of a mutation that causes resistance. Recent work from our labs using advanced single cell analysis, however, suggest that, at the point of attack, there may be other, complementary, non-genetic mechanisms that could also govern exactly why some rare cells are able to evade the effects of the therapy. Subsequently, the targeted therapy itself can reprogram these rare cells into a stably resistant population. This more nuanced “plasticity and reprogramming” view of resistance at the single cell level has opened the possibility of a far richer set of targets that can be exploited for forestalling therapy resistance; however, the current set of tools and models, both experimental and computational, for identifying these targets are underdeveloped and the origin of these biological processes remain mysterious. Here, we propose to develop and apply new concepts and methods in experimental and computational single cell biology to tackle the problem of non-genetic therapy resistance, translating our basic science results towards the clinic through the use of sophisticated in vivo models of melanoma. Our goal is to identify and validate the pathways that govern cellular plasticity in melanoma, develop computational tools to identify the gene networks that drive the formation of cellular plasticity, and ultimately test these interactions in in vivo mouse models. In conjunction, we developing tools for also specifically targeting the reprogramming phase of resistance, ultimately using all these data collectively to inform models of dosing regiments that we can test in in vivo systems. Collectively, our results may help shape treatment of melanoma to avoid the problem of resistance.'"
Multiscale systems biology modeling to exploit tumor-stromal metabolic crosstalk in colorectal cancer	Project	1		"'The survival rate for patients with metastatic colorectal cancer (CRC) is less than 10%, and resistance to standard therapies is a key contributor to this high rate of morbidity and mortality. Cancer-associated fibroblasts (CAFs), a dominant cellular component of the tumor stroma, play a significant role in drug resistance by contributing to the altered metabolism that is a hallmark of CRC. Despite many computational models of colorectal cancer growth and progression, there is currently no quantitative spatiotemporal description of the interactions between colon cancer cells and CAF cells, or the metabolic dependencies of these two cell populations. Thus quantifying the collective cell dynamics (i.e. cooperation or competition) of tumor and CAF cells in their metabolic ecosystem may provide insight needed to develop optimal cancer therapies.\n\nOur U01 addresses this limitation by applying a systems biology approach comprised of novel mathematical frameworks across scales, quantitative imaging techniques, and physiologically-relevant preclinical models to investigate reciprocal metabolic reprogramming that occurs between tumor cells and CAFs. We hypothesize that exploiting tumor-stromal metabolic dependencies will enhance the effects of therapeutic strategies to inhibit tumor growth. We will test this hypothesis by pursuing three aims that combine computational and experimental studies: (1) Develop computational models of intracellular metabolic pathways in CRC cells and CAFs that promote colon cancer proliferation; (2) Develop a spatial multiscale model of colon cancer cell growth, integrating the pathway models of tumor-CAF metabolic crosstalk; and (3) explore these data-driven models with supercomputing resources to identify and validate treatment strategies that exploit tumor and CAF metabolism.\n![project description](https://csbconsortium.org/wp-content/uploads/2018/12/U01_website_schematic_USC_IU_final.png)'"
Rewiring of regulatory networks in breast cancer by transcription factor isoforms	Project	1		"'One of the ultimate goals of cancer systems biology is to generate predictive and dynamic models of tumorigenesis by identifying and quantifying all perturbed functional interactions in a cancerous cellular system. The central hypothesis of our CSBC is that functional perturbations emerging from cancer-specific gene expression of alternative isoforms are crucial for tumorigenesis. Genome alterations such as amplification, deletion, translocations and mutations, are often considered primary events of cancer progression. However, cancer-specific isoforms resulting from alternative splicing, alternative sites of transcriptional initiation, and/or alternative transcriptional termination sites, have also been shown to have functional impact on tumorigenesis. \nChanges in gene regulatory networks (GRNs) by transcription factor (TF) isoforms have been shown to play a major role in tumorigenesis and metastasis in multiple types of cancer. What remains unclear is the extent to which differences in TF isoforms between normal and cancer tissue affect global GRNs and how such regulatory network rewiring leads to altered gene expression programs in cancer. In this CSBC project, we are characterizing and modeling the effect(s) of large numbers of breast cancer-specific TF isoforms in the context of cancer interactome networks. We will combine network modeling and high-throughput systematic experimental strategies at the level of molecular protein-protein and protein-DNA interactions to predict cancer drivers and suppressors. \nAltogether, this project will contextualize and functionalize large numbers of TF isoforms implicated in breast cancer. Lessons learned from this project will lead to the identification of novel cancer drivers and suppressors, the generation of mechanistic models of GRN rewiring in cancer and provide a framework for the design of novel therapeutics. The resulting hypotheses will be tested experimentally using various large-scale functional assays in breast cancer cells as a model system. As part of the experimental testing, we will establish state-of-the-art genome editing methodologies for testing the effects of isoform-specific perturbations on GRNs in mammalian cells.'"
Eco-Evolutionary dynamics of NSCLC to immunotherapy - Response and Resistance	Project	1		"'The Moffitt Integrated Mathematical Oncology (IMO) Department, through collaborations with oncologists, cancer biologists, evolutionary biologists, and imaging scientists, has pioneered the integration of evolutionary dynamics into cancer treatment protocols. In pre-clinical experiments and now with ongoing clinical trials, we have demonstrated that therapies incorporating evolutionary dynamics can significantly improve outcomes using currently available treatments. Major “lessons learned” from this experience include 1) Optimal therapy design requires maximal understanding of the multiscale dynamics that provide the “menu” of resistance strategies for cancer cells undergoing treatment; 2) The eco-evolutionary forces that govern response and resistance in cancer therapy are dominated by non-linear dynamics that defy intuitive analysis and can only be predicted through mathematical models and computational simulation; and 3) Clinical data are typically sparse and can be obtained only in periodic “snapshots” from biopsies or imaging studies. Converting static information to evolutionary dynamics requires mathematical tools. In this U01 we will apply these investigational principles to immunotherapy for metastatic non-small cell lung cancer (NSCLC). During the past decade, the Moffitt Thoracic Oncology Department has pioneered new strategies using immunotherapy for NSCLC. In almost 500 patients treated with immunotherapy at Moffitt, the response rate (CR, PR, and SD) is 30 to 45%. Most responses are followed by evolution of resistance and progression but some patients in each category have experienced durable responses maintained for >1 year. \n\nOur underlying hypothesis is that the observed results from immunotherapy can be improved with sufficient understanding of the evolutionary (cellular and molecular) and ecological (tissue) dynamics that govern response and resistance of NSCLC to immunotherapy. There is clear evidence that integration of other agents can enhance NSCLC response to immunotherapy. But, as we have previously demonstrated, administration of cytotoxic drugs in heterogeneous cancers typically elicits complex, often non-intuitive evolutionary dynamics and integration of evolutionary mathematical models into the clinical protocols can significantly improve outcomes. \n\nTo develop such models we will analyze a Moffitt NSCLC immunotherapy cohort to investigate the evolutionary (molecular, cellular) as well as ecological (histological and radiological) dynamics that govern response and resistance to immunotherapy. These investigations will be supplemented with ex vivo studies in which tumor and immune cells obtained from resected primary tumors are dispersed in culture allowing the immediate response to immunotherapy agents to be assessed. We will also perform in vitro studies that dissect the wide range of cellular and tissue ecological engineering strategies available to NSCLC cells as well as the timescales of immunotherapy adaptation. Finally, we will test predictive power of our developed mathematical models to prospectively use pre-therapy data to predict outcomes from anti-PD-L1 immunotherapy and calibrate these results from ongoing clinical trials in NSCLC at Moffitt.'"
Cancer Systems Biology at UC Irvine	Project	1	Patterned Heterogeneity in Colon Cancer 	"'PIs: Christopher C.W. Hughes, Marian Waterman; Key Personnel: Steven D. Allison, Michelle Digman, Robert A. Edwards, Kai Kessenbrock, Arthur Lander, John Lowengrub, Qing Nie\n\nSolid tumors are complex masses of cancer cells with a multitude of genetic, epigenetic, morphologic and metabolic phenotypes. This heterogeneous condition is a formidable barrier to treating cancer as it underlies the ability of tumors to adapt to nutrient starvation, immune challenges and to develop resistance to cancer treatments – the most common cause of mortality. Non-genetic heterogeneity in gene expression, signaling and metabolism are considered to be some of the most dynamic forms of heterogeneity and the most responsive to the tumor microenvironment. But we currently understand little about such heterogeneity, both mechanistically (what drives it) and functionally (how it helps the tumor). Non-genetic heterogeneity is very challenging to study, partly because of a limited toolbox and partly for lack of tractable model systems. Consequently, there are fundamental unknowns about how such heterogeneity arises and what its role in tumor growth and drug resistance really is.\n\nIn preliminary and published work, we observed heterogeneity in a xenograft model of colon cancer where the heterogeneity is patterned in a manner suggestive of a spatially self-organizing process (such as Turing-patterning). What is heterogeneous in these tumors is both Wnt signaling (thought to be the essential driver of proliferation in these cells), and metabolism (the balance between glycolysis and oxidative phosphorylation). In particular, the pattern consists of cell clusters, or spots, in which biomarkers of Wnt signaling are higher than in surrounding regions. These spots also mark regions of glycolytic metabolism. These patterns are likely connected through Wnt regulation of the expression of genes that control metabolism, as identified in our earlier work, and possibly through Wnt-Turing patterning of cancer cell subpopulations. Interestingly, glycolytic heterogeneity has recently been proposed to serve as the basis for resistance to anti-angiogenic therapy, one of the most important clinical problems in colorectal cancer. The short time scale of the xenografting (14-21 days), the reproducibility of the heterogeneity across genetically identical cell lines, and sites of injection, all suggest that this heterogeneity is not genetic.\n\nIn this project, Hughes, Waterman and their team seek to understand the causes of the observed heterogeneity in colon cancer, the reason why spatial patterns of heterogeneity develop spontaneously, the consequences of such heterogeneity for the growth of tumor cells, and whether this, or possibly other, forms of heterogeneity indeed drive resistance to therapy (and if so, why). They are addressing these questions by 1) explaining the relationships between heterogeneity, patterning and growth of colon tumors; 2) defining the general principles linking heterogeneity, patterning and growth in colon tumors; and 3) defining the link between heterogeneity and drug resistance.\n\n![Fig1](https://casb.uci.edu/files/2018/08/project-1-figure-1.jpg)\nFigure 1. Xenograft colon tumors reveal a spotted pattern of metabolic (A) and Wnt signaling (B) heterogeneity; concordant heterogeneity in metabolism and Wnt signaling is present in primary patient tumors (C). (D) shows a new vascularized microtumor (VMT) platform that supports human vessels (red) and colon tumors (green), NADH-fluorescence lifetime imaging (FLIM) of colon tumors in the VMT shows metabolic heterogeneity (D: lower right). (E) Single Cell Sequence analysis using Seurat/tSNE clustering reveals that SW480 xenograft tumors are strikingly heterogeneous with a cancer stem cell-like cluster (0: top left) that is missing in tumors expressing dominant negative LEF1 (dnLEF: bottom left). In (E/Middle Panel) Ligand and receptor pairs among several cell clusters of the human and mouse (right panels in E) cells are shown. (F) Candidate mathematical model for simulating SW480 tumors.\n\n\nThe foundation of the project is multi-scale modeling of stochastic and self-organizing processes that potentially explains overt differences in tumor growth, patterning of heterogeneity and metabolism, and the most likely mechanisms for drug resistance. The experimental tools pair xenograft studies with a novel platform for generating fully vascularized micro-tumors in vitro; the use of fluorescence lifetime imaging to read out the metabolic states of unlabeled, living cells, and the use of single cell transcriptomics\nto identify cell states, the gene expression signatures that define them and signaling and adhesion molecules that mediate communication among the cells. Modeling predictions of strategies that re-establish drug sensitivity will be tested via genetic engineering (CRISPR/Cas9) or small molecule drug therapies. The overarching goal of the work is to discover deep insights into the origins and consequences of tumor heterogeneity in an especially manipulable, and clinically relevant tumor system. The integration of this work with Projects 2 and 3, which focus on different cancer types (melanoma and chronic myeloid leukemia, respectively), enables us to identify general principles that underlie how the in vivo behaviors of transformed cells are constrained by rules inherited from the communities of diverse, interacting cell types and lineage hierarchies within which those cells arise.'"
Cancer Systems Biology at UC Irvine	Project	2	Understanding the Cellular Origins of Melanoma 	"'PIs: Anand Ganesan, Arthur Lander; Key Personnel: Devon A. Lawson, John Lowengrub, Bruce Tromberg, Tatiana Krasieva\n\nMelanoma, a tumor resistant to therapy in late stages, is curable by excision when caught early. Early melanomas can be difficult to distinguish from benign, pigmented “moles”, i.e. melanocytic nevi; this leads to unnecessary excision of many normal nevi while early melanomas are often missed. Nevi and melanomas share more than morphological features: Clinical and experimental data show that ~90% of nevi are initiated when melanocytes acquire an activating mutation in the BRAF oncogene, the same oncogenic mutation observed in >60% of melanomas. Yet nevi spontaneously stop growing. This is usually attributed to “oncogene-induced senescence,” but the fact that nevi readily re-grow after incomplete excision, or in response to UV-irradiation, and can sometimes evolve to melanoma, suggest nevi are not “senescent” but reversibly growth-arrested. Nevi also spontaneously regress, a process that appears to involve the immune system.\n\nIn preliminary work, we investigated nevus dynamics in a mouse model of inducible Braf activation, which mimics human nevus formation and also produces melanomas either at low frequency or when additional oncogenic mutations are added (e.g., in Pten). We found that as we activate Braf in more melanocytes, such that nevi become more numerous and closely-spaced, the smaller individual nevi become—as if nevi, when close together enough, inhibit each other’s growth. Such behavior is predicted by mathematical models of growth control based on feedback through diffusible signaling molecules. Such models achieve robust control when feedback regulates decisions between self-renewal and progression to alternate cell states or fates. Interestingly, when we look closely at the nevi in this model, we see that there are, in fact, two distinct cell types: highly pigmented nevus body cells and a scattered, lightly pigmented melanocyte population that forms a “veil” around the pigmented cells that had not been observed before. These veil cells are usually not seen unless the melanocyte lineage is fluorescently-labeled with GFP. Single cell RNA-sequencing suggests that these cells likely communicate through ligands and receptors they differentially express.\n\nIn this project, Ganesan, Lander and their team seek to understand the role of the nevus body and veil cell types in mouse models that produce both nevi and melanoma,\n\n![fig2](https://casb.uci.edu/files/2018/08/project-2-figure-2.jpg)\nFigure 2. (A) BRAF-mutant (Tyrosinase::CreERT2; BraffloxV600E/+) mice are crossed with ROSAmT/mG mice (TCBR) to GFP-label BRAF-mutant melanocytes. (B) Fluorescence emission (confocal and MPM) 3-D imaging of skin of live mice (as in Fig. 1; total depth = 90, 115 and 190μm for 1x, 2x, and 3x representative stacks, respectively). Green = GFP; red = td Tomato. (C,D). Continuum modeling, in which cells at an arrested (quiescent) lineage stage feedback on the self-renewal probability of dividing cells. Model snapshots (D) show cell density (see heatmap) as a function of time (T= cell cycles) and location. Top and bottom rows are for low and high seeding densities, respectively, that represent different levels of nevi induction. (E) Single Cell RNA-seq of melanocytic nevi. Control mice (Tyrosinase::CreERT2; ROSAmTmG; TCR) and TCBR mice, as labeled. Left: tSNE clustering of gene expression for individual cells. Right: A portion of the tSNE map, showing contributions of TCR and TCBR mice as well as expression of selected marker genes.\n\nand to identify both the nature of how growth is controlled in nevi and the means by which melanoma cells escape from it. The goal of the work is to build a solid molecular and cellular framework on which to base clinical decisions about melanoma prevention, detection and treatment. They are addressing these issues by 1) Explaining feedback growth dynamics in melanocytic nevi; 2) Elucidating how melanomas escape growth control mechanisms that arrest nevi; and 3) Revealing how the immune system targets nevi, and how this affects melanoma development.\n\nThis project integrates multiscale mathematical modeling with experiments in mice using a nevus-forming inducible activated Braf model, and a version of the same model that combines Braf activation with inducible loss of one allele of Pten, leading to the reliable production of both nevi and melanoma tumors. We are developing hypotheses that can explain the spatiotemporal dynamics and spatial statistics of nevus and melanoma development in these models, including potential bifurcations that account for the development of both nevi and melanoma in the same mouse. We are investigating the reasons why some cells escape from growth control, while others do not. We anticipate that this is unlikely to be due to a requirement for inactivation of the other Pten allele, and instead believe that escape may more likely be due to the spatial dynamics of collective feedback. The results are expected to shed light on signaling pathways that could be manipulated to prevent or treat melanoma. Live cell imaging, focused laser ablation, immunohistochemistry, and time-course single cell RNA-sequencing are used to identify potential positive and negative feedback regulators that drive the mathematical models, and experiments are used to test model-based predictions concerning the roles that such molecules play. Finally, an investigation of spontaneous regression, which occurs with both mouse and human nevi, provides clues into how the immune system efficiently recognizes melanocyte overgrowth. Since immunotherapy has recently emerged as a promising therapy for melanoma, this study is expected to reveal whether immunotherapy leverages an existing immune program for eliminating nevi, and if so, how that program is carried out, and how melanomas typically escape from it. Such information should aid in developing new prevention and therapeutic strategies for this devastating disease. The integration of this work with Projects 1 and 3 occurs through the use of scRNA-seq as a tool for hypothesis generation and development and through the application of mathematical models that have similar underlying structures (cell state transitions, proliferation and quiescence, positive and negative feedback), but differ in their context (e.g., spatial in Projects 1 and 2 vs. non-spatial in Project 3).'"
